ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
119646;SOPRA GROUP                                       ;990;ANNONCEURS DIRECTS                                ;79;LOCATION BIENS ET SERVICES                        ;649;SERVICES PROFESSIONNELS                           ;18;SERVICES                                          ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1357379;SOPRA STERIA CAP SUR LA TECH P#                   ;2025;10;86 800;50;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;474112;DACIA SANDERO                                     ;2025;10;166 190;18;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;424;TF1 PUBLICITE                                     ;34645;LES INDES FLEX                                    ;474112;DACIA SANDERO                                     ;2025;10;94 360;19;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;474112;DACIA SANDERO                                     ;2025;10;100 400;57;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;474112;DACIA SANDERO                                     ;2025;10;40 860;10;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;474112;DACIA SANDERO                                     ;2025;10;195 155;35;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;474112;DACIA SANDERO                                     ;2025;10;193 610;78;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;474112;DACIA SANDERO                                     ;2025;10;68 120;49;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;474112;DACIA SANDERO                                     ;2025;10;170 430;61;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19139;NOVA BOX                                          ;474112;DACIA SANDERO                                     ;2025;10;70;70;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;34725;LPN+                                              ;474112;DACIA SANDERO                                     ;2025;10;134 110;40;
119794;DACIA AUTOMOBILE                                  ;259;OMD                                               ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;492445;DACIA P#                                          ;2025;10;31 687;3;
